episode,epsilon,reward,n_solved,n_attempted,solve_rate,final_rating,avg_loss,buffer_size,steps,total_steps,duration_s
1126,0.7327,28.56,3,4,0.75,1177.3044166666666,63.80397,5929,4,5929,0.55
1127,0.7325,-16.05,0,4,0.0,1084.5,57.7122,5933,4,5933,0.54
1128,0.7323,4.85,0,4,0.0,1067.9,60.69535,5937,4,5937,0.53
1129,0.732,39.32,2,6,0.333,1258.7023478260871,64.74722,5943,6,5943,0.83
1130,0.7318,36.14,3,6,0.5,1253.6882142857144,66.66825,5949,6,5949,0.82
1131,0.7316,23.06,2,6,0.333,1316.6892916666666,68.44181,5955,6,5955,0.8
1132,0.7313,-10.9,0,2,0.0,1140.0,66.18841,5957,2,5957,0.27
1133,0.7311,45.43,2,4,0.5,1313.0557391304349,68.18893,5961,4,5961,0.53
1134,0.7308,0.11,1,4,0.25,1535.4269583333335,77.93695,5965,4,5965,0.53
1135,0.7306,59.86,4,5,0.8,1329.3011666666669,68.17444,5970,5,5970,0.68
1136,0.7304,26.04,2,4,0.5,1563.6412727272727,53.59788,5974,4,5974,0.54
1137,0.7301,19.28,3,7,0.429,1826.8501071428568,66.94843,5981,7,5981,0.93
1138,0.7299,38.0,3,4,0.75,1343.8355,59.77898,5985,4,5985,0.53
1139,0.7297,21.38,1,3,0.333,1220.5692,74.03579,5988,3,5988,0.36
1140,0.7294,2.52,3,8,0.375,1340.0,62.14811,5996,8,5996,0.99
1141,0.7292,20.0,1,7,0.143,1091.3065217391304,57.70537,6003,7,6003,0.92
1142,0.7289,15.61,2,4,0.5,1337.5061666666668,69.73585,6007,4,6007,0.5
1143,0.7287,27.6,2,5,0.4,1113.5677692307693,56.10243,6012,5,6012,0.64
1144,0.7285,28.44,3,5,0.6,1173.1905384615384,64.53844,6017,5,6017,0.65
1145,0.7282,4.76,1,3,0.333,1181.8271818181818,55.26291,6020,3,6020,0.43
1146,0.728,63.68,4,6,0.667,1075.2997083333332,67.33261,6026,6,6026,0.81
1147,0.7278,9.66,2,4,0.5,1452.7249599999998,65.82335,6030,4,6030,0.53
1148,0.7275,1.33,2,3,0.667,1134.8535454545454,58.63341,6033,3,6033,0.39
1149,0.7273,22.87,2,7,0.286,1576.9342692307691,56.78735,6040,7,6040,0.83
1150,0.727,54.72,4,6,0.667,1509.720230769231,50.50108,6046,6,6046,0.7
1151,0.7268,47.12,4,10,0.4,1457.7890000000002,65.43452,6056,10,6056,1.27
1152,0.7266,65.0,5,7,0.714,1896.4944642857142,68.15374,6063,7,6063,0.92
1153,0.7263,51.6,6,9,0.667,1712.52275,66.50702,6072,9,6072,1.06
1154,0.7261,-2.98,1,2,0.5,1280.977,62.36119,6074,2,6074,0.24
1155,0.7259,36.75,4,7,0.571,1421.780068965517,56.72184,6081,7,6081,0.81
1156,0.7256,15.15,2,4,0.5,1513.0529565217391,68.64978,6085,4,6085,0.56
1157,0.7254,1.02,1,7,0.143,1310.7158928571428,60.23861,6092,7,6092,0.96
1158,0.7251,13.34,1,4,0.25,1258.40432,57.04705,6096,4,6096,0.54
1159,0.7249,25.61,4,5,0.8,1600.1056296296297,65.11933,6101,5,6101,0.67
1160,0.7247,33.99,2,5,0.4,1295.5039090909092,56.50761,6106,5,6106,0.7
1161,0.7244,22.57,1,2,0.5,1330.0692,64.18179,6108,2,6108,0.26
1162,0.7242,60.46,4,9,0.444,1214.3605,72.35827,6117,9,6117,1.19
1163,0.724,22.82,1,1,1.0,1321.59745,39.51193,6118,1,6118,0.13
1164,0.7237,12.95,1,4,0.25,1280.9547619047619,67.65396,6122,4,6122,0.55
1165,0.7235,22.41,4,4,1.0,1630.8845384615383,56.54819,6126,4,6126,0.54
1166,0.7232,26.98,3,6,0.5,1576.0172758620688,60.21341,6132,6,6132,0.78
1167,0.723,25.97,1,5,0.2,1008.0061600000001,67.30077,6137,5,6137,0.67
1168,0.7228,-5.21,1,4,0.25,1500.0032173913044,56.55345,6141,4,6141,0.56
1169,0.7225,38.86,3,8,0.375,1279.7895625,70.18867,6149,8,6149,1.07
1170,0.7223,15.11,1,4,0.25,1118.6363636363637,60.69934,6153,4,6153,0.56
1171,0.7221,45.95,3,4,0.75,1169.613304347826,72.91846,6157,4,6157,0.52
1172,0.7218,44.83,2,4,0.5,927.9105909090908,55.23235,6161,4,6161,0.51
1173,0.7216,48.25,4,7,0.571,1260.1053076923076,65.28902,6168,7,6168,0.9
1174,0.7213,67.35,4,6,0.667,1479.2319166666668,61.53664,6174,6,6174,0.84
1175,0.7211,4.89,1,2,0.5,1255.5692,71.43327,6176,2,6176,0.28
1176,0.7209,27.09,2,5,0.4,1258.4175,52.48024,6181,5,6181,0.7
1177,0.7206,46.8,3,5,0.6,1703.7283333333335,59.9335,6186,5,6186,0.67
1178,0.7204,-0.66,0,8,0.0,1220.0,77.5898,6194,8,6194,1.07
1179,0.7202,16.36,1,4,0.25,1270.8629166666667,73.53707,6198,4,6198,0.53
1180,0.7199,3.36,1,4,0.25,1296.01232,71.20305,6202,4,6202,0.46
1181,0.7197,6.2,2,5,0.4,1155.573925925926,69.53719,6207,5,6207,0.69
1182,0.7194,23.04,2,6,0.333,1399.423,69.66603,6213,6,6213,0.71
1183,0.7192,73.76,6,7,0.857,1419.3786153846154,61.90098,6220,7,6220,0.95
1184,0.719,4.77,1,4,0.25,1096.8327199999999,55.5372,6224,4,6224,0.47
1185,0.7187,18.93,1,4,0.25,1370.0,54.02677,6228,4,6228,0.52
1186,0.7185,90.79,5,6,0.833,1402.067,48.88621,6234,6,6234,0.83
1187,0.7183,7.62,2,3,0.667,1380.8372499999998,58.40709,6237,3,6237,0.42
1188,0.718,44.42,3,6,0.5,1082.1521071428572,73.48815,6243,6,6243,0.81
1189,0.7178,8.8,1,7,0.143,1167.0018,63.23949,6250,7,6250,0.96
1190,0.7175,45.96,4,6,0.667,1119.3726923076922,69.9687,6256,6,6256,0.81
1191,0.7173,-2.65,1,2,0.5,1315.0,80.41822,6258,2,6258,0.25
1192,0.7171,14.44,1,3,0.333,1195.657260869565,70.46531,6261,3,6261,0.34
1193,0.7168,16.27,1,5,0.2,1242.5,57.262,6266,5,6266,0.63
1194,0.7166,19.47,1,5,0.2,1159.105409090909,58.90813,6271,5,6271,0.68
1195,0.7164,31.78,2,4,0.5,1408.0120800000002,72.75294,6275,4,6275,0.53
1196,0.7161,58.81,6,9,0.667,1786.2754137931036,66.51791,6284,9,6284,1.23
1197,0.7159,21.15,2,4,0.5,1030.91975,59.93986,6288,4,6288,0.54
1198,0.7156,48.13,3,7,0.429,1627.4521290322582,63.28577,6295,7,6295,0.85
1199,0.7154,35.57,2,5,0.4,1240.0225185185186,66.61462,6300,5,6300,0.65
1200,0.7152,13.63,2,7,0.286,1196.1697307692307,71.36862,6307,7,6307,0.98
1201,0.7149,19.35,2,6,0.333,1496.0341999999998,61.21238,6313,6,6313,0.67
1202,0.7147,51.99,3,4,0.75,1483.4383333333335,80.21332,6317,4,6317,0.5
1203,0.7145,22.14,1,5,0.2,1068.8916296296297,65.24048,6322,5,6322,0.61
1204,0.7142,49.03,4,9,0.444,1639.3289642857142,66.05601,6331,9,6331,1.14
1205,0.714,32.01,4,10,0.4,1878.8217272727272,72.09706,6341,10,6341,1.3
1206,0.7137,16.84,2,7,0.286,1144.5346666666667,55.74553,6348,7,6348,0.9
1207,0.7135,13.09,1,5,0.2,1270.381037037037,58.35344,6353,5,6353,0.64
1208,0.7133,27.55,2,7,0.286,1114.8924827586206,59.77053,6360,7,6360,0.77
1209,0.713,14.41,6,11,0.545,1805.8239714285714,68.93132,6371,11,6371,1.38
1210,0.7128,36.21,4,6,0.667,1452.03424,59.88626,6377,6,6377,0.77
1211,0.7126,55.77,2,3,0.667,1803.8691111111114,65.01373,6380,3,6380,0.34
1212,0.7123,46.74,3,5,0.6,1321.2521600000002,50.75136,6385,5,6385,0.55
1213,0.7121,44.21,3,9,0.333,1390.806576923077,60.04291,6394,9,6394,1.11
1214,0.7118,12.6,1,5,0.2,1355.0,57.03914,6399,5,6399,0.64
1215,0.7116,30.81,3,6,0.5,1466.7117037037037,66.78924,6405,6,6405,0.77
1216,0.7114,32.72,4,9,0.444,1259.2654814814814,65.20791,6414,9,6414,1.14
1217,0.7111,12.92,1,5,0.2,1535.002,66.0038,6419,5,6419,0.64
1218,0.7109,5.38,2,3,0.667,1408.7293043478262,67.49019,6422,3,6422,0.39
1219,0.7107,83.82,5,6,0.833,1337.5762499999998,61.47229,6428,6,6428,0.76
1220,0.7104,0.25,0,7,0.0,1172.5,67.27847,6435,7,6435,0.9
1221,0.7102,47.4,2,3,0.667,1518.1937272727273,60.4511,6438,3,6438,0.4
1222,0.7099,34.51,3,6,0.5,1270.8703333333333,65.6964,6444,6,6444,0.7
1223,0.7097,26.63,1,5,0.2,1211.6755833333334,48.93563,6449,5,6449,0.63
1224,0.7095,30.41,2,7,0.286,1200.0518666666665,65.043,6456,7,6456,0.9
1225,0.7092,37.51,5,11,0.455,1691.260823529412,65.24164,6467,11,6467,1.41
1226,0.709,30.45,3,9,0.333,1793.5871290322582,59.48502,6476,9,6476,0.97
1227,0.7088,14.93,2,6,0.333,1442.2673461538461,73.84179,6482,6,6482,0.73
1228,0.7085,42.03,2,3,0.667,1280.4449565217392,57.79936,6485,3,6485,0.37
1229,0.7083,54.64,4,9,0.444,1493.349576923077,75.34284,6494,9,6494,1.11
1230,0.708,12.97,2,4,0.5,1147.3910769230768,59.86511,6498,4,6498,0.51
1231,0.7078,22.93,2,5,0.4,1394.249,60.66474,6503,5,6503,0.62
1232,0.7076,1.59,0,6,0.0,1080.0,57.7203,6509,6,6509,0.72
1233,0.7073,45.99,8,9,0.889,1809.2323333333334,58.19281,6518,9,6518,1.14
1234,0.7071,0.54,2,3,0.667,1157.1591428571428,61.38662,6521,3,6521,0.33
1235,0.7069,31.26,6,10,0.6,1875.056944444444,58.44814,6531,10,6531,1.25
1236,0.7066,27.28,3,6,0.5,1188.5452307692308,70.66128,6537,6,6537,0.75
1237,0.7064,17.24,2,6,0.333,1512.173,57.06914,6543,6,6543,0.79
1238,0.7061,11.26,2,7,0.286,1562.3808,78.07871,6550,7,6550,0.88
1239,0.7059,53.75,3,7,0.429,1194.0207916666666,57.83102,6557,7,6557,0.9
1240,0.7057,18.95,1,4,0.25,1150.1548500000001,49.15533,6561,4,6561,0.51
1241,0.7054,20.44,2,6,0.333,1197.7995,65.84029,6567,6,6567,0.77
1242,0.7052,34.74,3,8,0.375,1180.4507857142858,71.91555,6575,8,6575,0.98
1243,0.705,85.03,6,8,0.75,1252.0133333333333,59.06345,6583,8,6583,1.04
1244,0.7047,25.39,2,4,0.5,1252.00496,57.73651,6587,4,6587,0.5
1245,0.7045,11.55,2,9,0.222,1304.3444642857141,68.08639,6596,9,6596,1.16
1246,0.7042,34.49,2,4,0.5,1261.9254285714287,54.21201,6600,4,6600,0.53
1247,0.704,-1.61,2,4,0.5,1246.4591599999999,59.18052,6604,4,6604,0.52
1248,0.7038,53.18,5,6,0.833,1255.3038695652174,54.26134,6610,6,6610,0.71
1249,0.7035,37.1,2,8,0.25,1752.2093913043477,60.93137,6618,8,6618,0.94
1250,0.7033,17.52,1,5,0.2,1455.0049999999999,56.71076,6623,5,6623,0.58
1251,0.7031,42.63,3,8,0.375,1200.103875,59.9132,6631,8,6631,1.0
1252,0.7028,38.54,2,5,0.4,1194.4457037037037,64.99324,6636,5,6636,0.64
1253,0.7026,24.93,2,6,0.333,1759.44115625,65.08798,6642,6,6642,0.78
1254,0.7023,28.46,2,8,0.25,1320.0382,67.50826,6650,8,6650,1.04
1255,0.7021,36.42,3,6,0.5,1357.1570476190475,72.50186,6656,6,6656,0.77
1256,0.7019,-10.7,0,4,0.0,1341.6,60.70231,6660,4,6660,0.51
1257,0.7016,19.58,1,1,1.0,1400.11635,54.38003,6661,1,6661,0.13
1258,0.7014,71.02,6,10,0.6,1165.5986896551724,67.0305,6671,10,6671,1.19
1259,0.7012,61.07,6,10,0.6,1415.7021562500001,64.2531,6681,10,6681,1.18
1260,0.7009,10.75,0,4,0.0,1255.0,74.92472,6685,4,6685,0.49
1261,0.7007,-10.95,0,2,0.0,997.5,65.93157,6687,2,6687,0.26
1262,0.7004,53.21,6,6,1.0,1889.3476785714286,64.57866,6693,6,6693,0.73
1263,0.7002,37.93,3,6,0.5,1604.1820416666667,60.51781,6699,6,6699,0.74
1264,0.7,19.53,2,4,0.5,1432.0021600000002,59.85822,6703,4,6703,0.52
1265,0.6997,32.43,3,4,0.75,1116.0192692307694,49.05356,6707,4,6707,0.52
1266,0.6995,19.84,2,6,0.333,1572.85472,65.953,6713,6,6713,0.79
1267,0.6992,54.47,4,6,0.667,1430.8122307692308,62.29412,6719,6,6719,0.76
1268,0.699,5.69,1,4,0.25,1386.9632173913044,63.41113,6723,4,6723,0.52
1269,0.6988,26.3,2,6,0.333,1358.0044,62.06501,6729,6,6729,0.78
1270,0.6985,64.72,5,6,0.833,1534.0735185185185,60.34693,6735,6,6735,0.73
1271,0.6983,10.29,1,8,0.125,1198.0,61.41049,6743,8,6743,0.94
1272,0.6981,43.12,3,8,0.375,1423.3733333333334,72.71864,6751,8,6751,0.99
1273,0.6978,18.57,3,4,0.75,1535.4158888888885,60.67291,6755,4,6755,0.51
1274,0.6976,38.51,2,4,0.5,1356.2810416666669,51.95504,6759,4,6759,0.46
1275,0.6973,23.13,1,1,1.0,1480.17805,42.83949,6760,1,6760,0.11
1276,0.6971,5.01,1,4,0.25,1247.6487142857143,59.25656,6764,4,6764,0.47
1277,0.6969,3.77,1,3,0.333,1321.0247272727274,63.58134,6767,3,6767,0.39
1278,0.6966,30.65,2,7,0.286,1647.8036666666667,73.70721,6774,7,6774,0.88
1279,0.6964,24.05,1,5,0.2,1033.0668695652173,64.26139,6779,5,6779,0.62
1280,0.6962,-2.59,1,5,0.2,1350.0189090909091,61.76201,6784,5,6784,0.65
1281,0.6959,38.51,4,9,0.444,1414.3032121212123,61.38458,6793,9,6793,1.1
1282,0.6957,28.88,2,4,0.5,1448.1284166666667,72.46183,6797,4,6797,0.47
1283,0.6954,58.23,3,6,0.5,1677.0003076923078,62.86559,6803,6,6803,0.77
1284,0.6952,37.48,5,10,0.5,1599.088814814815,66.43238,6813,10,6813,1.16
1285,0.695,34.94,2,6,0.333,1177.43552,73.69395,6819,6,6819,0.71
1286,0.6947,16.96,1,3,0.333,1176.192857142857,65.95149,6822,3,6822,0.4
1287,0.6945,37.92,4,6,0.667,1850.0277333333331,64.9992,6828,6,6828,0.76
1288,0.6943,41.9,2,6,0.333,1270.4938260869565,60.63678,6834,6,6834,0.76
1289,0.694,54.94,3,4,0.75,1445.7549565217391,57.60257,6838,4,6838,0.51
1290,0.6938,10.66,1,4,0.25,1096.0,49.85002,6842,4,6842,0.52
1291,0.6935,-4.65,0,4,0.0,915.0,66.56568,6846,4,6846,0.5
1292,0.6933,107.96,7,9,0.778,1453.4518333333333,53.76288,6855,9,6855,1.08
1293,0.6931,24.59,2,6,0.333,1410.2639166666668,67.85433,6861,6,6861,0.78
1294,0.6928,10.81,1,7,0.143,1350.0098181818182,54.93693,6868,7,6868,0.87
1295,0.6926,38.12,3,4,0.75,1028.18344,59.77251,6872,4,6872,0.46
1296,0.6924,32.94,3,3,1.0,1385.1795833333333,52.83001,6875,3,6875,0.32
1297,0.6921,-0.46,1,3,0.333,1167.7295454545454,59.01982,6878,3,6878,0.33
1298,0.6919,15.75,1,7,0.143,1291.6669166666668,65.85639,6885,7,6885,0.8
1299,0.6916,19.51,1,3,0.333,1560.01545,48.06484,6888,3,6888,0.39
1300,0.6914,37.67,3,5,0.6,1040.06448,66.25192,6893,5,6893,0.63
1301,0.6912,42.82,3,5,0.6,1545.9763333333333,72.29651,6898,5,6898,0.55
1302,0.6909,30.9,3,6,0.5,1474.0424400000002,57.35384,6904,6,6904,0.69
1303,0.6907,75.24,4,5,0.8,1640.3899629629634,67.71238,6909,5,6909,0.63
1304,0.6905,-0.04,0,6,0.0,1427.5,64.01276,6915,6,6915,0.71
1305,0.6902,53.8,2,2,1.0,1159.1155714285715,69.23188,6917,2,6917,0.25
1306,0.69,30.85,2,4,0.5,1203.0,74.61438,6921,4,6921,0.51
1307,0.6897,21.72,2,8,0.25,1339.4241851851853,58.14766,6929,8,6929,1.04
1308,0.6895,2.09,1,4,0.25,1243.4886521739131,61.24103,6933,4,6933,0.54
1309,0.6893,66.66,5,8,0.625,1591.7293666666667,75.96579,6941,8,6941,1.01
1310,0.689,36.28,5,7,0.714,1295.1220666666666,57.2932,6948,7,6948,0.89
1311,0.6888,16.32,1,5,0.2,1069.3791666666666,59.6334,6953,5,6953,0.6
1312,0.6886,84.42,5,6,0.833,1215.5199615384615,67.68648,6959,6,6959,0.72
1313,0.6883,86.34,6,10,0.6,1393.7309032258065,59.6389,6969,10,6969,1.29
1314,0.6881,62.78,4,7,0.571,1424.6204838709677,57.75105,6976,7,6976,0.83
1315,0.6878,44.08,3,7,0.429,1664.301857142857,63.71343,6983,7,6983,0.88
1316,0.6876,37.01,5,6,0.833,1763.3531666666665,58.46268,6989,6,6989,0.67
1317,0.6874,-2.68,2,6,0.333,1419.3008461538461,64.91559,6995,6,6995,0.76
1318,0.6871,39.65,2,4,0.5,1250.1289565217392,74.7664,6999,4,6999,0.52
1319,0.6869,4.9,0,4,0.0,1057.5,52.85261,7003,4,7003,0.52
1320,0.6867,31.95,2,3,0.667,1295.7174545454545,56.36909,7006,3,7006,0.36
1321,0.6864,23.44,3,5,0.6,1168.3217307692307,53.52438,7011,5,7011,0.6
1322,0.6862,15.33,2,7,0.286,1248.0908076923076,65.78182,7018,7,7018,0.85
1323,0.6859,10.77,1,4,0.25,1108.03456,61.71702,7022,4,7022,0.55
1324,0.6857,35.1,4,9,0.444,1414.9718275862072,60.83755,7031,9,7031,1.14
1325,0.6855,31.25,2,6,0.333,1334.9601739130435,55.05822,7037,6,7037,0.73
1326,0.6852,73.42,5,10,0.5,1293.1522068965517,65.65322,7047,10,7047,1.22
1327,0.685,25.63,2,5,0.4,1446.1728846153844,56.63094,7052,5,7052,0.6
1328,0.6848,50.55,5,6,0.833,1411.2520000000002,74.27026,7058,6,7058,0.68
1329,0.6845,38.06,4,5,0.8,1448.0819199999999,64.07219,7063,5,7063,0.56
1330,0.6843,81.42,6,11,0.545,1518.3251515151514,57.53161,7074,11,7074,1.25
1331,0.684,32.2,3,8,0.375,1379.795846153846,61.73565,7082,8,7082,0.96
1332,0.6838,70.02,4,5,0.8,1438.6286153846154,52.14166,7087,5,7087,0.56
1333,0.6836,50.5,5,7,0.714,1692.645111111111,57.67367,7094,7,7094,0.91
1334,0.6833,44.59,5,7,0.714,1880.0931666666665,65.99616,7101,7,7101,0.88
1335,0.6831,37.01,4,4,1.0,1218.4481739130435,62.70145,7105,4,7105,0.49
1336,0.6829,62.51,7,9,0.778,1520.5023703703703,61.07143,7114,9,7114,1.11
1337,0.6826,20.46,3,8,0.375,1611.1534814814815,56.75022,7122,8,7122,1.0
1338,0.6824,45.94,3,5,0.6,1853.9852307692308,59.81103,7127,5,7127,0.64
1339,0.6821,53.47,3,7,0.429,1413.8495,60.92299,7134,7,7134,0.9
1340,0.6819,32.5,2,8,0.25,1075.5713846153847,55.93313,7142,8,7142,1.04
1341,0.6817,86.18,4,4,1.0,1187.7401666666667,54.75817,7146,4,7146,0.52
1342,0.6814,21.36,4,9,0.444,1640.669375,55.11318,7155,9,7155,1.09
1343,0.6812,38.72,2,5,0.4,1588.0558095238096,69.96924,7160,5,7160,0.65
1344,0.681,39.42,4,5,0.8,1145.01008,53.75358,7165,5,7165,0.64
1345,0.6807,29.69,2,5,0.4,1260.7960869565215,63.0645,7170,5,7170,0.65
1346,0.6805,33.75,1,4,0.25,1277.7916666666667,55.83977,7174,4,7174,0.5
1347,0.6802,48.19,4,6,0.667,1133.1084,64.05066,7180,6,7180,0.78
1348,0.68,26.21,3,5,0.6,1368.03456,56.30139,7185,5,7185,0.64
1349,0.6798,49.73,3,3,1.0,1237.6531666666667,57.93506,7188,3,7188,0.39
1350,0.6795,61.04,3,3,1.0,1241.7922500000002,58.40998,7191,3,7191,0.39
1351,0.6793,26.35,2,5,0.4,1284.794153846154,69.11471,7196,5,7196,0.66
1352,0.6791,59.21,3,6,0.5,1312.8306,58.88871,7202,6,7202,0.73
1353,0.6788,38.61,2,6,0.333,1159.134909090909,58.86146,7208,6,7208,0.75
1354,0.6786,5.35,0,5,0.0,1160.0,66.70023,7213,5,7213,0.64
1355,0.6783,50.39,2,3,0.667,1891.5400869565217,61.84542,7216,3,7216,0.39
1356,0.6781,13.17,1,4,0.25,1366.6770476190477,73.25658,7220,4,7220,0.53
1357,0.6779,3.05,2,2,1.0,1272.9112272727273,59.8541,7222,2,7222,0.25
1358,0.6776,38.73,2,5,0.4,1327.2934545454546,72.9882,7227,5,7227,0.65
1359,0.6774,15.34,1,3,0.333,1044.01885,56.49405,7230,3,7230,0.32
1360,0.6772,-5.2,0,3,0.0,1165.0,65.76976,7233,3,7233,0.34
1361,0.6769,38.05,3,8,0.375,1275.0304615384616,58.78616,7241,8,7241,1.03
1362,0.6767,45.43,2,4,0.5,1402.01028,63.51383,7245,4,7245,0.49
1363,0.6764,28.05,3,7,0.429,1157.7635384615385,66.27179,7252,7,7252,0.9
1364,0.6762,10.15,1,7,0.143,1184.103,63.25157,7259,7,7259,0.88
1365,0.676,20.55,3,4,0.75,1249.9435833333334,72.7247,7263,4,7263,0.51
1366,0.6757,31.23,3,6,0.5,1288.11832,56.43809,7269,6,7269,0.74
1367,0.6755,50.87,3,3,1.0,1233.5435,67.9288,7272,3,7272,0.37
1368,0.6753,36.69,1,4,0.25,1096.01264,56.67614,7276,4,7276,0.53
1369,0.675,85.01,5,6,0.833,1535.7796071428572,64.04879,7282,6,7282,0.77
1370,0.6748,3.26,1,6,0.167,1106.02312,74.19455,7288,6,7288,0.77
1371,0.6745,-3.12,2,4,0.5,1212.353304347826,65.7261,7292,4,7292,0.52
1372,0.6743,56.24,4,9,0.444,1476.9796923076924,66.14664,7301,9,7301,1.1
1373,0.6741,35.76,3,7,0.429,1427.8276296296299,66.72667,7308,7,7308,0.9
1374,0.6738,62.29,5,8,0.625,1672.021264705882,75.35067,7316,8,7316,1.03
1375,0.6736,7.26,2,2,1.0,1473.0745909090908,56.3058,7318,2,7318,0.25
1376,0.6734,61.86,4,4,1.0,1124.0566956521739,66.33219,7322,4,7322,0.53
1377,0.6731,50.02,3,7,0.429,1486.6851333333334,63.71866,7329,7,7329,0.92
1378,0.6729,77.32,5,6,0.833,1287.5868333333333,60.79499,7335,6,7335,0.78
1379,0.6726,35.35,3,5,0.6,1075.1812692307692,63.22234,7340,5,7340,0.67
1380,0.6724,25.17,2,4,0.5,1266.6996666666666,81.00951,7344,4,7344,0.51
1381,0.6722,49.56,6,9,0.667,1892.4408461538462,68.3881,7353,9,7353,1.11
1382,0.6719,33.44,2,7,0.286,1148.05328,65.36048,7360,7,7360,0.89
1383,0.6717,58.95,3,8,0.375,1108.821739130435,60.58234,7368,8,7368,1.05
1384,0.6715,33.15,2,5,0.4,1296.6441538461538,57.28246,7373,5,7373,0.63
1385,0.6712,54.99,3,4,0.75,1087.1280869565217,76.21034,7377,4,7377,0.5
1386,0.671,45.55,3,6,0.5,1427.3419545454547,61.91139,7383,6,7383,0.76
1387,0.6707,47.98,4,5,0.8,1357.3138800000002,82.31319,7388,5,7388,0.63
1388,0.6705,52.76,4,7,0.571,1887.2019999999998,69.01043,7395,7,7395,0.91
1389,0.6703,37.03,3,5,0.6,1155.8062307692308,71.42602,7400,5,7400,0.65
1390,0.67,23.99,2,4,0.5,1147.6611428571427,69.19786,7404,4,7404,0.52
1391,0.6698,16.42,1,6,0.167,1410.01545,66.94724,7410,6,7410,0.75
1392,0.6696,11.51,4,10,0.4,1873.5463529411766,62.061,7420,10,7420,1.23
1393,0.6693,66.55,4,7,0.571,1392.9892142857145,76.93573,7427,7,7427,0.92
1394,0.6691,51.03,4,5,0.8,1216.38364,66.6076,7432,5,7432,0.66
1395,0.6688,46.4,4,6,0.667,1493.7069615384617,65.6349,7438,6,7438,0.77
1396,0.6686,42.92,4,7,0.571,1644.944344827586,63.62484,7445,7,7445,0.91
1397,0.6684,56.03,4,8,0.5,1489.0705185185186,61.38741,7453,8,7453,1.01
1398,0.6681,37.11,4,5,0.8,1436.0583199999999,65.54419,7458,5,7458,0.64
1399,0.6679,74.18,4,4,1.0,1127.341181818182,58.02652,7462,4,7462,0.51
1400,0.6677,39.73,3,4,0.75,1604.412956521739,63.73042,7466,4,7466,0.41
1401,0.6674,16.69,3,5,0.6,1297.8863043478261,61.39214,7471,5,7471,0.54
1402,0.6672,-2.1,0,3,0.0,1087.5,77.21832,7474,3,7474,0.34
1403,0.6669,6.29,1,3,0.333,1068.0,65.00995,7477,3,7477,0.4
1404,0.6667,13.28,1,4,0.25,1420.00108,56.29381,7481,4,7481,0.52
1405,0.6665,35.56,2,5,0.4,1357.63216,71.8015,7486,5,7486,0.64
1406,0.6662,16.7,2,4,0.5,1370.8353333333334,67.62941,7490,4,7490,0.49
1407,0.666,74.03,5,6,0.833,1520.5206923076923,59.27095,7496,6,7496,0.78
1408,0.6658,74.48,5,7,0.714,1880.5222142857144,69.93894,7503,7,7503,0.91
1409,0.6655,56.74,5,6,0.833,1393.685258064516,67.16693,7509,6,7509,0.76
1410,0.6653,44.86,3,8,0.375,1200.7072,68.23432,7517,8,7517,1.0
1411,0.665,30.21,2,8,0.25,1018.2582727272728,63.12028,7525,8,7525,0.98
1412,0.6648,29.21,1,4,0.25,1386.9844347826088,75.12036,7529,4,7529,0.51
1413,0.6646,46.3,3,6,0.5,1592.6429629629629,69.44471,7535,6,7535,0.78
1414,0.6643,22.82,2,8,0.25,1543.7858125,66.60653,7543,8,7543,1.04
1415,0.6641,57.74,3,7,0.429,1631.0727586206897,62.18519,7550,7,7550,0.9
1416,0.6639,3.03,1,3,0.333,1269.1666666666667,56.36391,7553,3,7553,0.38
1417,0.6636,25.2,2,7,0.286,1550.81644,59.33182,7560,7,7560,0.88
1418,0.6634,88.72,5,6,0.833,1572.4894827586206,68.36748,7566,6,7566,0.76
1419,0.6631,11.11,1,6,0.167,1200.0310869565217,63.43455,7572,6,7572,0.75
1420,0.6629,28.42,1,3,0.333,1283.3825833333333,62.29497,7575,3,7575,0.38
1421,0.6627,1.65,0,3,0.0,1137.5,58.15612,7578,3,7578,0.38
1422,0.6624,10.13,4,8,0.5,1121.1203870967743,54.90503,7586,8,7586,0.98
1423,0.6622,27.62,2,5,0.4,1135.46375,63.07123,7591,5,7591,0.59
1424,0.662,39.29,2,4,0.5,1208.1771904761904,68.75943,7595,4,7595,0.48
1425,0.6617,45.2,7,8,0.875,1758.1527419354838,64.53089,7603,8,7603,1.03
1426,0.6615,23.56,2,6,0.333,1362.54325,58.96079,7609,6,7609,0.77
1427,0.6612,24.51,1,6,0.167,1610.0,67.64546,7615,6,7615,0.78
1428,0.661,-10.9,0,4,0.0,1300.0,66.05293,7619,4,7619,0.51
1429,0.6608,36.2,3,6,0.5,1462.5584642857143,60.06607,7625,6,7625,0.78
1430,0.6605,70.56,7,11,0.636,1785.8536,65.8562,7636,11,7636,1.38
1431,0.6603,32.42,2,6,0.333,1588.9316296296295,54.1887,7642,6,7642,0.76
1432,0.6601,54.77,3,8,0.375,1531.7959310344827,69.89292,7650,8,7650,0.99
1433,0.6598,17.69,2,5,0.4,1413.0659130434783,55.46123,7655,5,7655,0.66
1434,0.6596,34.57,4,6,0.667,1564.8824444444444,60.90957,7661,6,7661,0.73
1435,0.6593,43.04,4,7,0.571,1244.5271481481482,64.35116,7668,7,7668,0.8
